day,winter,relative_latitude,relative_longitude,s0,s1,s2,s3,s4,label
0.278793668,-0.05374739,0.4804355,-0.572715621,0.346444215,-0.487745771,0.412320059,0.273075905,-0.66083375,0
0.278793668,-0.05374739,0.442097106,-0.470444685,-0.719881346,0.047636995,-0.514726714,0.675434779,0.559207341,0
0.238678502,-0.05374739,-1.7721598,-0.670616692,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.258736085,-0.05374739,1.553704265,1.819040713,0.10739217,0.344793783,0.658546067,-1.518349926,0.695536325,0
0.278793668,-0.05374739,0.394235851,-0.633957903,-0.55108188,-0.251694557,0.70307822,0.682086999,-0.521840833,0
0.278793668,-0.05374739,0.704355347,-0.544302328,2.017919501,-1.142118534,-1.795303359,0.672152827,-0.1967584,0
0.158448168,-0.05374739,0.011052558,-0.325514325,-1.319889546,-0.747180334,0.644004365,1.507363689,0.023493977,0
0.278793668,-0.05374739,-0.406592353,-0.435071897,0.789229639,-0.913210045,0.144440429,0.745107049,-0.939324755,0
0.278793668,-0.05374739,-1.679423093,-0.587598406,0.520573567,0.565590344,0.77510905,-1.313660605,-0.518059404,0
0.278793668,-0.05374739,-1.608550944,2.957768677,-0.712606886,-0.508125475,0.041970594,-0.744972732,2.107898661,0
0.278793668,-0.05374739,0.173293389,-0.371492393,-1.238739284,0.169028573,0.24236146,1.334504287,-0.501232543,0
0.278793668,-0.05374739,1.93136354,1.831907775,-1.076857002,-0.953905269,2.470239415,0.490899114,-0.649721497,0
0.278793668,-0.05374739,-0.654141863,-0.673130176,0.499477629,0.421585694,-0.421816611,0.556983969,-1.330776121,0
0.278793668,-0.05374739,0.815098078,-0.367023821,0.535547873,0.143426026,-2.063938607,1.089988797,0.035882327,0
0.278793668,-0.05374739,-0.16510425,-0.542037725,0.074407851,0.215210926,0.072196193,0.582871909,-1.058457772,0
0.278793668,-0.05374739,-0.098917063,-0.56176769,-1.542519683,3.343836085,-1.505765998,-0.428147637,0.442846485,0
0.278793668,-0.05374739,-0.042698925,-0.503023382,-0.895182144,-0.508034803,-0.482869655,1.522301392,0.368805153,0
0.285479529,-0.05374739,-0.275028973,-0.483937827,0.919438675,-1.499606346,0.092609327,0.015315474,0.32182825,0
0.278793668,-0.05374739,-0.227503059,-0.340621314,0.475483458,-0.135071424,-0.495633055,0.92313458,-1.018851911,0
0.285479529,-0.05374739,-0.209912353,2.918033073,0.503952141,0.15390864,-1.830256046,1.43024079,-0.573386961,0
0.285479529,-0.05374739,0.103744366,-0.126770033,-1.640946687,-0.295593032,0.43245934,1.502385586,0.133155618,0
0.285479529,-0.05374739,-1.882960059,-0.594241335,-0.676265347,0.424399681,-0.073455021,0.192728689,0.206378711,0
0.278793668,-0.05374739,-0.005965681,-0.479486176,0.149580979,0.262714256,2.56228567,-1.333659347,-1.450737773,0
0.278793668,-0.05374739,0.843320097,0.433104402,0.234620469,-0.919728462,-0.15889181,0.063693623,0.711031529,0
0.245364363,-0.05374739,-0.477179673,-0.4420187,1.032503024,-0.176469783,-0.79748844,0.247000315,-0.56426715,0
0.258736085,-0.05374739,-0.255410783,-0.660098838,0.173542594,0.776007392,0.255423991,-0.638486103,-0.624057521,0
0.285479529,-0.05374739,-0.172292348,-0.348048958,0.664998555,-0.207973448,-0.503851438,0.005963836,-0.068368167,0
0.278793668,-0.05374739,0.26548008,-0.665548832,0.477637472,-0.494129039,-0.472421593,1.326646656,-1.000785491,0
0.285479529,-0.05374739,-0.144080151,-0.488964794,0.514595098,-0.669961235,-1.030610798,-0.77793053,2.14752039,0
0.278793668,-0.05374739,-0.603088547,-0.413944533,0.449302239,-0.435605122,0.235262107,-0.318156231,0.058281916,0
0.285479529,-0.05374739,-1.90903533,-0.633797152,0.001263058,-0.129585109,-1.386037574,0.358601252,1.104728258,0
0.285479529,-0.05374739,-0.093586674,-0.634208193,0.079101487,-0.844216757,0.521385835,1.377875853,-1.202182959,0
0.285479529,-0.05374739,-0.030722035,-0.551584027,1.207437063,-0.762677328,0.697984672,-1.372056792,0.157351489,0
0.285479529,-0.05374739,1.353160119,-0.26436652,-1.672137337,-0.938810377,0.126645793,0.396440743,2.3853863,0
0.285479529,-0.05374739,-0.027879348,-0.406148856,-2.141802971,0.752018143,0.769989221,0.69268702,0.253902927,0
0.285479529,-0.05374739,-0.825383601,-0.416839446,-0.552179528,-1.080782348,-0.040618713,1.193864153,0.520351305,0
0.285479529,-0.05374739,-1.150573829,-0.643287052,0.399576373,0.973170091,-1.392635475,-0.949695468,1.016196233,0
0.285479529,-0.05374739,-0.437801579,-0.383474624,1.204868073,-1.535803243,0.819567424,0.28540649,-0.894211421,0
0.292165391,-0.05374739,-0.506459631,-0.487719685,0.518603152,-0.105108183,0.185348744,0.759232444,-1.688535531,0
0.285479529,-0.05374739,-0.796332348,-0.538671137,0.583295046,-1.343628447,-0.314565668,0.164862612,0.952792903,0
0.292165391,-0.05374739,-1.471744166,-0.590245143,-0.403244443,-3.098962131,2.83829006,-0.664586909,1.754196494,0
0.292165391,-0.05374739,1.66536182,0.903109634,0.791403448,0.286472136,-0.579906391,0.730225963,-1.429027806,0
0.292165391,-0.05374739,0.684493017,-0.490475704,0.287027536,-0.436665971,-0.671418479,1.066339284,-0.553990701,0
0.285479529,-0.05374739,0.366187817,-0.432386382,-1.80420643,-0.670271761,0.960436693,1.054664887,0.755683852,0
0.285479529,-0.05374739,-0.642223903,-0.301659849,-0.616104849,-0.096124635,-1.09588083,1.585994072,0.071021072,0
0.292165391,-0.05374739,-0.087582795,0.644301895,1.39677936,-0.244866609,0.788155,-0.85797508,-1.229134957,0
0.292165391,-0.05374739,0.002945428,-0.184833974,0.352524376,0.39159782,-1.131854194,1.091919048,-0.992966844,0
0.292165391,-0.05374739,-0.181478466,3.104194436,0.697234029,0.229188107,-0.851406221,0.01129029,-0.186408947,0
0.292165391,-0.05374739,-0.236506773,-0.507294541,-0.914398043,-1.412483964,-0.07221721,1.560204281,0.932021591,0
0.292165391,-0.05374739,0.676693166,-0.563915256,-1.859279795,-0.03604827,0.452346414,2.413080658,-0.9017695,0
0.292165391,-0.05374739,-0.308456505,-0.496946603,0.198355877,-0.136656958,-0.185538966,-0.009715574,0.061731579,0
0.292165391,-0.05374739,0.606045514,-0.567696409,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.298851252,-0.05374739,0.190478598,0.887848946,-0.73537195,-0.523077353,-0.531136972,1.034847228,0.813562217,0
0.298851252,-0.05374739,-0.694655066,-0.376778112,-0.552628214,0.567434129,0.292974963,0.219591669,-0.469759807,0
0.298851252,-0.05374739,-0.106795488,-0.661922788,1.560835739,-0.490787566,-0.10817913,-0.569520535,-0.582801893,0
0.298851252,-0.05374739,-0.106947023,-0.661756398,1.560835739,-0.490787566,-0.10817913,-0.569520535,-0.582801893,0
0.298851252,-0.05374739,-0.461365296,-0.35307099,-0.262441982,-0.015112332,0.625902808,0.137797825,-0.306864898,0
0.298851252,-0.05374739,0.389079446,-0.643554968,0.082779402,0.424234067,0.176275937,-0.085299799,-0.523084407,0
0.298851252,-0.05374739,-0.282513126,-0.45009146,1.073601835,0.193774304,1.28809868,-1.029584955,-1.587992076,0
0.298851252,-0.05374739,0.132297518,-0.507943887,1.944866716,-0.432145133,0.232836133,-0.007975517,-2.168631998,0
0.298851252,-0.05374739,0.024737024,-0.353710465,-1.590143417,2.075718703,-0.138514323,1.263294868,-1.554472557,0
0.298851252,-0.05374739,2.653631993,-0.651326674,0.251172858,0.207642417,0.754570768,0.160691137,-1.42860761,0
0.298851252,-0.05374739,2.754958498,-0.660199659,0.956184988,0.324731203,-0.017183826,-0.591178984,-0.623920355,0
0.298851252,-0.05374739,-0.764735865,0.022879894,-2.620713939,-0.081377695,0.363963994,1.738290634,0.926094113,0
0.298851252,-0.05374739,-0.261991337,-0.533137243,-3.380498543,1.633545527,1.345759163,-0.197613879,1.294039643,0
0.292165391,-0.05374739,0.588376234,-0.391866769,1.994666858,-1.964558998,0.014385761,-0.206891101,-0.057480996,0
0.305537113,-0.05374739,-0.924968855,-0.607814852,0.326733586,-0.980284311,-0.627356216,1.395106904,-0.244587905,0
0.305537113,-0.05374739,-0.956859989,-0.653152034,-0.723616203,-0.270577591,0.895315415,0.092396165,0.173755358,0
0.305537113,-0.05374739,-0.714911668,-0.399153404,-0.154382959,0.164656896,-0.292091084,0.779653402,-0.607039344,0
0.305537113,-0.05374739,-0.933602149,-0.518590059,-0.305319839,0.875749772,-0.797618772,0.896757086,-0.811020837,0
0.305537113,-0.05374739,0.33683209,-0.517373152,-0.068298978,0.376399148,-0.564229262,0.439711618,-0.29243801,0
0.305537113,-0.05374739,-0.070514044,3.065040494,-0.312979708,0.580061789,-0.882098699,0.02240148,0.698129859,0
0.305537113,-0.05374739,-1.942629832,-0.639687094,-1.519258912,2.018582524,0.727785705,-1.518621995,0.648802139,0
0.298851252,-0.05374739,-0.48331404,-0.441566062,-0.985770445,0.123075792,1.021014042,0.483339488,-0.527967035,0
0.305537113,-0.05374739,0.018063865,-0.502766745,-2.932941439,0.349791121,-1.217766726,1.548404274,2.659455975,0
0.305537113,-0.05374739,-1.187878135,-0.633974119,-0.929144927,-1.094804187,-0.086801392,1.162145627,1.118411869,0
0.305537113,-0.05374739,1.864486026,1.63755591,0.62532267,0.221544384,0.708523844,-0.303430251,-1.398759549,0
0.305537113,-0.05374739,0.508351642,-0.614366126,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.305537113,-0.05374739,-1.16605988,-0.624673876,-1.058964052,0.136140832,0.660634635,-0.419900041,0.878598968,0
0.305537113,-0.05374739,0.087243872,-0.607360098,0.467719985,0.237145202,-0.203605162,-0.2473589,-0.444754705,0
0.305537113,-0.05374739,2.512381587,-0.67589536,0.374142102,0.17025576,1.601086983,-0.042684602,-2.090354536,0
0.305537113,-0.05374739,-1.665949093,-0.607787355,0.881374993,1.136371249,-0.818156983,-0.338794845,-0.956009002,0
0.305537113,-0.05374739,-0.441623633,-0.417552951,0.535185387,0.214157941,-0.872351437,0.359893114,-0.445213852,0
0.305537113,-0.05374739,-0.168962784,-0.469438586,-0.625617801,0.619981625,-0.54449778,-0.05836613,0.737273992,0
0.305537113,-0.05374739,0.447364356,-0.65830309,0.605702217,0.288881083,1.290782261,-2.049697759,0.142117879,0
0.305537113,-0.05374739,0.622365008,-0.4108092,1.934619767,0.502742322,0.997927504,-2.271300018,-1.239919159,0
0.305537113,-0.05374739,-1.656795247,-0.565598197,1.673398283,-0.386543513,1.225205405,-1.79524352,-0.822659959,0
0.305537113,-0.05374739,-0.130103839,-0.374335132,-0.063248983,-1.048254627,-0.136384469,1.228590529,-0.140886624,0
0.305537113,-0.05374739,-0.88088756,-0.625344374,1.18254795,-0.466866965,-1.583248856,0.762151806,-0.207605928,0
0.285479529,-0.05374739,0.335549654,-0.52992929,-0.164900793,-0.154172323,-1.41472991,0.350415442,1.368265505,0
0.305537113,-0.05374739,0.46238177,-0.598785347,-1.29081928,-0.857274926,1.445263632,0.765602592,0.164594678,0
0.305537113,-0.05374739,2.319283709,0.613318714,0.376110903,-0.820562204,-2.457329596,1.465583009,1.210861963,0
0.305537113,-0.05374739,-0.561531435,-0.445601031,-0.241563473,0.175184484,-0.369485348,0.178706867,0.346438152,0
0.305537113,-0.05374739,-0.546797447,-0.440525416,-2.247502045,2.525477565,-0.1634285,-0.438012054,0.655193496,0
0.305537113,-0.05374739,0.293543548,-0.318155071,-0.286387658,0.110554376,-0.212574181,0.07870464,0.274955381,0
0.312222974,-0.05374739,-0.117713035,2.958678889,0.433133265,1.346182999,-1.00282226,0.143554081,-1.14024286,0
0.312222974,-0.05374739,-0.362212197,-0.485884455,-1.312200668,-0.955879254,1.453261811,0.538430204,0.450339256,0
0.312222974,-0.05374739,-0.509362652,-0.492337727,0.893624116,-0.296930869,-1.760361759,1.577834707,-0.738686813,0
0.312222974,-0.05374739,-1.922585098,-0.640698833,0.357538627,-0.489994573,0.48121001,-0.020968307,-0.376259987,0
0.312222974,-0.05374739,-0.213058111,-0.50236064,0.466255797,-0.002502187,-0.348202415,-0.438118848,0.259268407,0
0.258736085,-0.05374739,0.564168493,-0.461642909,0.685392235,0.103480674,-1.046970942,0.399146179,-0.360886941,0
0.312222974,-0.05374739,-0.087582795,0.644301895,0.653626622,-0.009265228,0.670834536,-1.028723106,-0.281448083,0
0.312222974,-0.05374739,0.453995422,-0.532981428,1.284324245,-0.994214664,-0.726661685,0.224189555,0.056518469,0
0.312222974,-0.05374739,0.432728586,-0.43552383,0.839611819,1.381223221,-1.791944391,-0.487766483,-0.181711231,0
0.305537113,-0.05374739,-0.931170571,-0.56294582,-0.235648142,-0.660631363,-1.006523413,2.326676554,-0.590915853,0
0.312222974,-0.05374739,0.896950914,0.437842301,0.050820168,1.783805415,0.286591806,-1.868345516,-0.170079038,0
0.312222974,-0.05374739,-0.350579068,-0.434997867,-0.433086323,1.289308348,0.615441812,-0.896381763,-0.372374847,0
0.312222974,-0.05374739,-0.24255976,-0.518822019,0.163131153,-0.279964054,2.756891164,-1.715645426,-0.587900402,0
0.312222974,-0.05374739,0.002945428,-0.184833974,0.352524376,0.39159782,-1.131854194,1.091919048,-0.992966844,0
0.312222974,-0.05374739,1.166407074,3.132637341,-1.130786893,0.558366192,0.524167183,0.833870614,-0.618851574,0
0.312222974,-0.05374739,-1.955257761,-0.576216872,-0.018711782,0.178234461,0.674597857,-0.521762763,-0.393310376,0
0.312222974,-0.05374739,0.694015879,-0.196190126,0.285159191,-0.16605619,0.598983854,0.594063701,-1.368505629,0
0.312222974,-0.05374739,0.292087127,-0.473976958,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.312222974,-0.05374739,0.712813253,-0.567642826,0.596642016,-0.691825044,2.923224633,-0.955557797,-1.755811622,0
0.312222974,-0.05374739,-0.134231769,-0.519134354,0.529905709,-0.372768468,2.0162404,-0.328858215,-1.833350781,0
0.318908835,-0.05374739,0.415773486,-0.537127795,-1.36598121,1.769753925,-0.595089404,-0.354113275,0.992623774,0
0.318908835,-0.05374739,0.3730981,-0.512570389,-0.626539879,-0.766818574,-0.612930917,1.243824034,0.746989973,0
0.318908835,-0.05374739,0.779901233,0.438017152,1.198297605,-1.104880405,0.170154496,-0.267471343,-0.303362293,0
0.318908835,-0.05374739,-0.157065872,-0.478808628,-1.888466416,-0.797544614,1.09803616,2.149394204,-0.411262571,0
0.318908835,-0.05374739,-0.52516861,-0.491182864,1.381139247,1.341523396,-1.941974248,0.701950257,-1.955137456,0
0.312222974,-0.05374739,-0.015599388,-0.484237471,-1.268336497,1.058095368,-1.410457779,1.430588971,0.157924019,0
0.312222974,-0.05374739,-0.218847315,-0.428220979,-0.423933914,0.823325808,-0.816654756,0.99762307,-0.642601679,0
0.318908835,-0.05374739,0.337018703,-0.395463201,-1.45320173,0.234510435,0.07587159,0.815857595,0.712954289,0
0.318908835,-0.05374739,1.254555634,0.695031258,0.985665527,-1.293918666,0.811871338,-0.318859289,-0.283099212,0
0.318908835,-0.05374739,-0.535126434,-0.360610736,-2.003075307,-1.051393151,2.033912277,0.002794526,1.47902519,0
0.305537113,-0.05374739,0.224409844,-0.513733008,0.854084571,0.202476617,0.971169297,-0.776751139,-1.42893872,0
0.318908835,-0.05374739,0.272422635,-0.43877479,0.888240455,2.005513687,-0.675180104,-0.562418722,-1.804437741,0
0.318908835,-0.05374739,0.002704094,-0.382756889,-1.972164867,1.586202974,-0.226899275,0.174832296,0.753834025,0
0.325594696,-0.05374739,0.093153743,-0.441194503,1.910661021,-0.49987182,-0.911897319,-0.439992312,-0.369766401,0
0.325594696,-0.05374739,-0.087582795,0.644301895,0.741377139,0.534525189,-0.795702826,-1.076335731,0.471256432,0
0.325594696,-0.05374739,-1.708054818,-0.684426399,-0.29160063,0.035776271,-0.345744927,0.439111879,0.035920227,0
0.325594696,-0.05374739,0.549121614,0.464712958,0.053367281,0.452802247,-1.57219361,1.031471027,-0.196470853,0
0.325594696,-0.05374739,0.3730981,-0.512570389,0.490555471,0.435238382,-0.00483964,-0.671296085,-0.299953171,0
0.325594696,-0.05374739,-0.411336246,-0.489196049,-0.378701209,-0.435075917,0.053085187,0.988838371,-0.191822483,0
0.325594696,-0.05374739,-0.806645157,-0.680385084,-0.106537353,-0.778124601,0.840764655,0.260130156,-0.116040554,0
0.325594696,-0.05374739,-0.282948088,-0.426422411,-0.038774367,-0.33764788,0.762183135,0.100411697,-0.510171649,0
0.325594696,-0.05374739,0.392477762,-0.560329399,0.060610301,-0.639324421,0.47496753,-1.358521019,1.659296626,0
0.325594696,-0.05374739,-0.122608462,-0.392868637,0.343161431,-0.61034745,0.231234251,0.463521151,-0.516377999,0
0.325594696,-0.05374739,0.126094398,-0.322418475,-0.037008949,0.305162843,0.106070429,-0.431678944,0.024831822,0
0.325594696,-0.05374739,-1.646817779,-0.584482109,-0.530217477,0.12053025,-0.824128213,-0.361126728,1.739424636,0
0.325594696,-0.05374739,-0.359585588,-0.512694477,-0.368686175,0.127323123,0.878818368,-1.728303723,1.353305152,0
0.325594696,-0.05374739,-0.784154814,-0.536692782,-1.334502861,0.414765566,0.053895614,1.481145537,-0.631333048,0
0.325594696,-0.05374739,-1.350643727,-0.556878206,-0.509164594,-1.206578238,0.411191196,0.687383958,0.737430275,0
0.325594696,-0.05374739,-0.087582795,0.644301895,0.978346278,-0.511094046,0.065304178,1.633070187,-2.535168687,0
0.325594696,-0.05374739,-1.179902897,-0.516928974,0.23487147,0.453767182,-0.586093482,0.281033888,-0.480469308,0
0.325594696,-0.05374739,-0.896429734,-0.604733808,0.366065604,-0.338034252,-0.218920066,0.855216945,-0.910017137,0
0.318908835,-0.05374739,-0.004360531,2.76599657,0.453204756,-0.146403124,0.153507119,-0.045019821,-0.515654652,0
0.325594696,-0.05374739,-0.879351162,-0.631113048,-0.179408431,-0.470168662,-0.559575583,1.450909745,-0.333096751,0
0.325594696,-0.05374739,-0.271415982,-0.675683142,0.787155919,-0.088365833,-0.164113611,-0.096332927,-0.644127901,0
0.325594696,-0.05374739,-1.387978901,-0.460532464,0.020369932,0.201224615,-0.681226463,1.356660385,-1.030912855,0
0.325594696,-0.05374739,-0.055709901,2.980710825,0.939784857,1.128349653,-0.060781791,-0.744528225,-1.386143633,0
0.325594696,-0.05374739,-0.168989443,-0.564188813,-1.530309192,-0.132751115,0.160215068,1.679157869,-0.103093767,0
0.318908835,-0.05374739,0.074263764,-0.418379263,1.054631838,1.405635374,1.125709729,-2.253856566,-1.34025978,0
0.332280557,-0.05374739,-0.781277049,-0.533808445,-0.555252274,-0.206636063,-0.822766449,-0.326412134,2.195499964,0
0.332280557,-0.05374739,0.050784233,-0.436507367,-1.454258655,0.365656361,1.380707071,0.80559016,-0.985408669,0
0.332280557,-0.05374739,0.787393804,-0.47805423,-0.656925283,1.537203697,-0.108473459,-1.088152319,0.658265916,0
0.332280557,-0.05374739,-1.407747223,-0.278202313,-0.146708427,-1.194020707,-0.887460963,1.041834067,1.193402323,0
0.332280557,-0.05374739,0.373972233,-0.548043999,1.530398055,-0.277057136,-1.080406612,-0.131192455,-0.193029137,0
0.332280557,-0.05374739,0.43817403,-0.591070045,-0.083769818,-0.463869195,1.442390059,-0.018905242,-0.744513065,0
0.332280557,-0.05374739,-0.027868123,-0.546065644,-2.217946433,-0.567818903,1.440881596,1.325523798,0.345989663,0
0.325594696,-0.05374739,-0.76824222,-0.066461936,0.568127239,-1.458473945,-0.171031908,0.685099425,0.240824422,0
0.332280557,-0.05374739,2.707181429,-0.63779828,1.293286858,-0.203582696,-3.013622934,1.133295608,0.209213958,0
0.332280557,-0.05374739,1.028281379,-0.350367849,1.137903997,0.305900421,-1.419618079,-0.753578426,0.640702278,0
0.332280557,-0.05374739,-1.985476396,-0.565834387,0.699347323,0.984587616,-1.262128336,0.189040922,-0.82598769,0
0.332280557,-0.05374739,0.410935586,-0.638303092,-0.994833275,0.02448977,1.628250213,-0.503868829,0.052406216,0
0.332280557,-0.05374739,0.52812698,-0.294353473,-0.01470325,-0.301761057,-1.317217676,1.44110237,0.089318165,0
0.332280557,-0.05374739,-0.361121986,-0.507690071,-0.965234946,0.970692033,0.563317457,-0.68135112,0.382393417,0
0.332280557,-0.05374739,-0.715696003,-0.625266819,0.45912963,0.609092277,1.010111325,-0.515005021,-1.577515087,0
0.332280557,-0.05374739,-1.975344587,-0.564355203,0.882385375,0.984310595,-0.350125864,0.110744395,-1.845701828,0
0.338966418,-0.05374739,0.760793773,-0.561315052,1.09580106,-0.878258144,0.166472122,-2.229240317,1.927930709,0
0.338966418,-0.05374739,-0.761517146,-0.401470885,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.338966418,-0.05374739,-0.40397276,-0.052335664,1.086756798,-1.163249106,0.234750908,0.287413361,-0.483758947,0
0.325594696,-0.05374739,-1.080643162,-0.661236075,0.342571683,0.101951323,0.210541529,-0.310233931,-0.364393704,0
0.338966418,-0.05374739,-0.743635998,-0.399153404,-0.815965299,0.534404889,-0.004714731,-0.091923032,0.457800148,0
0.338966418,-0.05374739,-0.19732792,-0.456374817,-1.160568683,0.16031356,-0.159916502,0.675763296,0.596019559,0
0.338966418,-0.05374739,-0.283921841,-0.499990985,0.80356392,0.404832089,-0.33102303,-0.667422023,-0.396924434,0
0.338966418,-0.05374739,0.560314169,-0.337459894,0.742876912,0.781895153,-0.218547108,-0.986145923,-0.376081146,0
0.332280557,-0.05374739,-0.700218371,-0.36931028,0.042687027,0.657638399,-0.746691014,0.984448986,-1.109365528,0
0.305537113,-0.05374739,-0.118268663,-0.601689425,-2.28856061,0.635915005,0.482605032,0.548023653,1.056940906,0
0.338966418,-0.05374739,-1.032884333,-0.50449622,0.161772661,0.465732002,-0.511974061,-0.111370388,-0.065920139,0
0.338966418,-0.05374739,-1.928332209,-0.552227733,-0.075831732,0.30881335,-1.388658653,1.463299831,-0.410358136,0
0.338966418,-0.05374739,-0.784154814,-0.536692782,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.345652279,-0.05374739,-0.896722983,-0.315146646,-0.072776838,2.482810525,-0.481141239,-0.745205643,-1.320280015,0
0.345652279,-0.05374739,0.060214491,-0.53943188,0.857288316,-1.769020762,-0.686725953,0.190694018,1.322664491,0
0.338966418,-0.05374739,-1.05099559,-0.64262995,-0.036535955,0.539168723,0.297171929,0.426057471,-1.26763202,0
0.338966418,-0.05374739,0.666028178,-0.499267609,0.184588093,0.205917802,0.653562615,-0.057488983,-0.985475293,0
0.345652279,-0.05374739,-0.476537051,-0.55098756,1.280851666,-1.078423439,-0.545495862,-0.960850053,1.186232705,0
0.345652279,-0.05374739,-0.788839776,-0.239938138,1.168681503,-3.315099924,-0.783256357,1.712001795,1.037792453,0
0.332280557,-0.05374739,-0.092805145,-0.594256141,0.663185982,-1.145082948,-1.560267922,1.146845335,0.605779939,0
0.345652279,-0.05374739,0.802433668,0.755402809,-0.737227902,-0.52895456,0.500276527,0.569869032,0.245345723,0
0.345652279,-0.05374739,-0.172863412,-0.529270779,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.345652279,-0.05374739,0.098493954,-0.522217513,0.522969607,0.810084001,0.714048217,-1.2803187,-0.726271245,0
0.245364363,-0.05374739,-1.916401622,-0.578049283,-0.112723489,-0.163236237,1.852347956,-1.193901405,-0.133268732,0
0.345652279,-0.05374739,-0.766600589,-0.524677414,1.105191201,-0.506071395,-0.93756384,0.185910345,-0.07645694,0
0.345652279,-0.05374739,-1.703090639,-0.573844398,0.625965216,-0.040577244,-1.012414772,-0.315563098,0.65876497,0
0.345652279,-0.05374739,0.362029018,-0.438800172,0.994474966,0.889106986,-0.642317669,-0.242001594,-1.325572802,0
0.345652279,-0.05374739,0.070032004,-0.416094214,-0.932998212,0.426203125,0.175321823,0.796117743,-0.340279129,0
0.345652279,-0.05374739,-1.88470552,-0.560886384,-0.587469402,-1.858118937,3.717454886,-1.352587674,0.531720588,0
0.345652279,-0.05374739,-0.309165072,-0.549310964,0.753265699,-0.298692865,-1.536879673,0.246778591,0.609986344,0
0.352338141,-0.05374739,-1.622226992,-0.609245387,0.805450306,1.251648229,-1.595248037,-2.085391632,1.681870403,0
0.352338141,-0.05374739,-0.721420664,-0.258056372,-0.031511622,-0.288700176,0.066412158,0.536359256,-0.343058483,0
0.352338141,-0.05374739,-0.466061482,-0.415623244,1.013642887,0.44130213,-1.074024793,-1.055627999,0.456084045,0
0.338966418,-0.05374739,-1.827213363,-0.647614615,1.102312155,0.25015347,0.169522401,-0.594042322,-1.031465246,0
0.345652279,-0.05374739,0.299649853,-0.475927816,-1.211274884,0.228316736,0.58492057,-0.494886052,1.188474388,0
0.318908835,-0.05374739,1.525087974,0.357692841,0.421490766,0.742571541,0.392415304,-0.38377823,-1.075306522,0
0.352338141,-0.05374739,-0.272231185,-0.42467249,1.908885641,1.000523967,0.183376771,-1.425186278,-1.921091257,0
0.352338141,-0.05374739,-0.330594668,-0.44383278,1.419979563,-0.163174042,-0.381399282,-0.263215366,-0.817759266,0
0.352338141,-0.05374739,-0.081618203,-0.479950095,0.715694178,-0.38717487,0.653948045,0.214419981,-1.390237772,0
0.352338141,-0.05374739,-1.950341287,-0.598263614,0.957176004,0.551154042,1.736777553,-2.543808635,-0.659223031,0
0.352338141,-0.05374739,-0.58471491,-0.428834368,-0.322559126,0.878279132,0.205840771,-1.21443208,0.563245754,0
0.345652279,-0.05374739,0.026384268,-0.677521898,-0.00014106,-0.253214913,0.387745032,0.315898586,-0.524853512,0
0.352338141,-0.05374739,0.294253518,-0.498924958,0.467696734,1.01783836,-0.572468097,-0.903132301,-0.071279107,0
0.352338141,-0.05374739,1.174498771,-0.382603894,-2.420569453,2.012932764,0.380511979,0.072578167,0.353666221,0
0.352338141,-0.05374739,0.160898375,-0.657960438,-0.873146933,0.72837992,1.556247671,-0.359671285,-0.898771159,0
0.352338141,-0.05374739,0.298032075,-0.337026997,-1.001167486,-1.047183201,0.358031827,0.676555773,1.206993503,0
0.352338141,-0.05374739,-1.671655513,-0.526901829,0.507666786,0.681702274,-0.726214445,-0.891834541,0.37918916,0
0.352338141,-0.05374739,-0.990523243,-0.573973421,-0.256864242,0.168671356,-0.652439359,1.246737463,-0.672232426,0
0.359024002,-0.05374739,-1.61561136,-0.633309262,1.254639685,-1.510668291,-0.814189622,0.82662408,0.027083422,0
0.359024002,-0.05374739,-0.58908277,-0.350634356,0.146806773,-0.473975246,-0.002186355,1.468254541,-1.333938488,0
0.359024002,-0.05374739,1.416106137,-0.110618169,1.7205605,2.422075683,-1.759131211,0.129690331,-2.955851969,0
0.359024002,-0.05374739,0.098609008,-0.333060417,0.025607889,1.080472675,-0.397393587,-0.927972901,0.265246964,0
0.352338141,-0.05374739,-0.156880662,-0.471465589,-0.030096865,0.127943813,-0.692289127,1.420693787,-1.004470139,0
0.359024002,-0.05374739,-1.353793694,-0.200648122,0.813329248,-0.16272448,-0.928014048,0.739300193,-0.826286874,0
0.345652279,-0.05374739,-1.518800041,-0.544364371,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.359024002,-0.05374739,-1.920832622,-0.379088542,1.514171142,-0.787545236,1.028424471,-1.231016586,-0.636583777,0
0.359024002,-0.05374739,0.822618712,-0.53578116,-0.352225515,-0.94207727,-0.401335766,1.260146662,0.340202194,0
0.359024002,-0.05374739,0.243104792,-0.41302022,-0.9684521,2.021515838,-0.868355979,-1.559021883,1.877342593,0
0.359024002,-0.05374739,0.156430894,-0.534187054,-2.405529926,4.30427343,-0.092852566,-0.525132015,-1.062539007,0
0.352338141,-0.05374739,0.484449778,-0.549484405,-2.243779303,1.413055762,2.815152011,-0.434696539,-1.106149251,0
